.threshold,recall,precision
0.6440736949443817,0.12365591397849462,0.14838709677419354
0.6434081494808197,0.12903225806451613,0.15
0.6429497003555298,0.12903225806451613,0.14634146341463414
0.642925500869751,0.12903225806451613,0.14545454545454545
0.6418735980987549,0.12903225806451613,0.12903225806451613
0.640699714422226,0.12903225806451613,0.12371134020618557
0.6396178007125854,0.12903225806451613,0.12307692307692308
0.6394723951816559,0.12903225806451613,0.12244897959183673
0.6393028497695923,0.12903225806451613,0.12060301507537688
0.6388864815235138,0.13440860215053763,0.12077294685990338
0.6381252706050873,0.13440860215053763,0.11848341232227488
0.6380068063735962,0.13440860215053763,0.11627906976744186
0.6378562450408936,0.13440860215053763,0.11574074074074074
0.6368274092674255,0.13978494623655913,0.1187214611872146
0.6363063752651215,0.13978494623655913,0.11711711711711711
0.6354315280914307,0.14516129032258066,0.11842105263157894
0.6350065767765045,0.15591397849462366,0.11788617886178862
0.6350057125091553,0.15591397849462366,0.11646586345381527
0.6343510746955872,0.15591397849462366,0.11553784860557768
0.6331666111946106,0.15591397849462366,0.11462450592885376
0.6330385506153107,0.15591397849462366,0.11328125
0.6328409910202026,0.15591397849462366,0.11196911196911197
0.6322971284389496,0.15591397849462366,0.11153846153846154
0.631535142660141,0.15591397849462366,0.1111111111111111
0.6297034919261932,0.15591397849462366,0.11068702290076336
0.6275653541088104,0.15591397849462366,0.10943396226415095
0.6249409019947052,0.15591397849462366,0.10902255639097744
0.6216481924057007,0.16129032258064516,0.11235955056179775
0.6203186810016632,0.16129032258064516,0.11194029850746269
0.6201295256614685,0.16129032258064516,0.11152416356877323
0.6199766397476196,0.16129032258064516,0.1111111111111111
0.6191509664058685,0.16666666666666666,0.11439114391143912
0.6191371083259583,0.16666666666666666,0.11397058823529412
0.618970662355423,0.16666666666666666,0.11355311355311355
0.618027925491333,0.16666666666666666,0.11231884057971014
0.6137456893920898,0.17204301075268819,0.11552346570397112
0.6109634041786194,0.17204301075268819,0.11510791366906475
0.6106420159339905,0.17204301075268819,0.11469534050179211
0.6094280183315277,0.17204301075268819,0.11428571428571428
0.6080610454082489,0.1774193548387097,0.11743772241992882
0.6076299548149109,0.1774193548387097,0.11458333333333333
0.6064126193523407,0.1774193548387097,0.11379310344827587
0.6061754524707794,0.1774193548387097,0.1134020618556701
0.6058259606361389,0.1774193548387097,0.11301369863013698
0.6057083308696747,0.1774193548387097,0.11262798634812286
0.6049647033214569,0.1774193548387097,0.11186440677966102
0.6047793924808502,0.1989247311827957,0.11314984709480122
0.6045331656932831,0.1989247311827957,0.11212121212121212
0.6039848029613495,0.1989247311827957,0.11178247734138973
0.6036217212677002,0.1989247311827957,0.11144578313253012
0.6024131774902344,0.1989247311827957,0.1111111111111111
0.6024001240730286,0.1989247311827957,0.11077844311377245
0.6018606126308441,0.1989247311827957,0.10946745562130178
0.6016381084918976,0.1989247311827957,0.10914454277286136
0.6009548902511597,0.20430107526881722,0.11176470588235295
0.6005601286888123,0.20430107526881722,0.11014492753623188
0.6005140841007233,0.20430107526881722,0.10982658959537572
0.6001525223255157,0.20430107526881722,0.10951008645533142
0.5997909307479858,0.20430107526881722,0.10888252148997135
0.5997486412525177,0.20430107526881722,0.10857142857142857
0.5989326238632202,0.20430107526881722,0.10826210826210826
0.5964956879615784,0.20430107526881722,0.10795454545454546
0.5963315665721893,0.20430107526881722,0.10497237569060773
0.5949789583683014,0.20967741935483872,0.10569105691056911
0.5908412337303162,0.20967741935483872,0.10540540540540541
0.5882765650749207,0.20967741935483872,0.10455764075067024
0.5867649912834167,0.21505376344086022,0.10416666666666667
0.5855271220207214,0.21505376344086022,0.10230179028132992
0.5840550065040588,0.21505376344086022,0.10126582278481013
0.5836163759231567,0.22580645161290322,0.10319410319410319
0.583375483751297,0.22580645161290322,0.10294117647058823
0.5828147530555725,0.22580645161290322,0.10268948655256724
0.58269003033638,0.23118279569892472,0.10361445783132531
0.582067221403122,0.23118279569892472,0.10336538461538461
0.5814486443996429,0.23655913978494625,0.10401891252955082
0.5809004902839661,0.23655913978494625,0.10328638497652583
0.5806744396686554,0.23655913978494625,0.10304449648711944
0.5799803137779236,0.23655913978494625,0.102803738317757
0.5798856914043427,0.23655913978494625,0.10256410256410256
0.5797211527824402,0.23655913978494625,0.10208816705336426
0.5795325636863708,0.23655913978494625,0.10138248847926268
0.579008549451828,0.24193548387096775,0.10321100917431193
0.5787639319896698,0.24193548387096775,0.10204081632653061
0.5783522427082062,0.24193548387096775,0.10158013544018059
0.5775193870067596,0.24193548387096775,0.10044642857142858
0.5758867859840393,0.24731182795698925,0.10222222222222223
