.threshold,specificity,sensitivity
0.033075034618377686,0.2844264557078465,0.967741935483871
0.03308302164077759,0.2845184435654493,0.967741935483871
0.033122718334198,0.2846104314230522,0.967741935483871
0.03312718868255615,0.284702419280655,0.967741935483871
0.033131957054138184,0.2850703707110661,0.967741935483871
0.033133625984191895,0.28589826142949126,0.967741935483871
0.033159732818603516,0.28599024928709416,0.967741935483871
0.03320515155792236,0.2863582007175053,0.967741935483871
0.0332830548286438,0.2884739214423696,0.967741935483871
0.03329533338546753,0.2885659092999724,0.967741935483871
0.03330063819885254,0.28865789715757517,0.967741935483871
0.0333288311958313,0.28893386073038363,0.967741935483871
0.03332972526550293,0.2890258485879864,0.967741935483871
0.033351123332977295,0.2891178364455892,0.967741935483871
0.033394455909729004,0.289209824303192,0.967741935483871
0.033408939838409424,0.2928893386073038,0.967741935483871
0.033491551876068115,0.2931653021801123,0.967741935483871
0.03351783752441406,0.29325729003771506,0.967741935483871
0.03361791372299194,0.29334927789531784,0.967741935483871
0.03366369009017944,0.2935332536105234,0.967741935483871
0.03369498252868652,0.2936252414681262,0.967741935483871
0.03371542692184448,0.29380921718333175,0.967741935483871
0.03372877836227417,0.2940851807561402,0.967741935483871
0.03376173973083496,0.29426915647134577,0.967741935483871
0.033780574798583984,0.29436114432894855,0.967741935483871
0.03381770849227905,0.29445313218655134,0.967741935483871
0.033855438232421875,0.2945451200441541,0.967741935483871
0.03386658430099487,0.294637107901757,0.967741935483871
0.03389275074005127,0.2947290957593598,0.967741935483871
0.03391396999359131,0.2948210836169626,0.967741935483871
0.0339205265045166,0.29491307147456536,0.967741935483871
0.03404402732849121,0.29500505933216814,0.967741935483871
0.03404557704925537,0.2950970471897709,0.967741935483871
0.03405427932739258,0.2951890350473737,0.967741935483871
0.03405880928039551,0.2952810229049766,0.967741935483871
0.03408104181289673,0.2953730107625794,0.967741935483871
0.03414487838745117,0.2956489743353877,0.967741935483871
0.03418070077896118,0.2957409621929905,0.967741935483871
0.03427952527999878,0.2958329500505933,0.967741935483871
0.03428947925567627,0.2959249379081961,0.967741935483871
0.03430110216140747,0.29601692576579897,0.967741935483871
0.034309446811676025,0.29620090148100453,0.967741935483871
0.03431904315948486,0.2963848771962101,0.967741935483871
0.03444308042526245,0.2964768650538129,0.967741935483871
0.03447151184082031,0.29656885291141566,0.967741935483871
0.03448653221130371,0.29666084076901844,0.967741935483871
0.034499406814575195,0.29675282862662133,0.967741935483871
0.03453409671783447,0.29712078005703246,0.967741935483871
0.03454005718231201,0.29721276791463525,0.967741935483871
0.034546852111816406,0.297304755772238,0.967741935483871
0.034571945667266846,0.2974887314874437,0.967741935483871
0.03457927703857422,0.29767270720264927,0.967741935483871
0.0345953106880188,0.29776469506025205,0.967741935483871
0.03465151786804199,0.29785668291785483,0.967741935483871
0.03467005491256714,0.2985925857786772,0.967741935483871
0.03469759225845337,0.30006439150032194,0.9623655913978495
0.03481334447860718,0.3002483672155275,0.9623655913978495
0.03488576412200928,0.3004323429307332,0.9623655913978495
0.0349045991897583,0.30052433078833596,0.9623655913978495
0.03492140769958496,0.3007083065035415,0.9623655913978495
0.03493469953536987,0.3008002943611443,0.9623655913978495
0.034964025020599365,0.3008922822187471,0.9623655913978495
0.03498101234436035,0.30098427007634987,0.9623655913978495
0.035074591636657715,0.30107625793395276,0.9623655913978495
0.03508991003036499,0.3012602336491583,0.9623655913978495
0.03514903783798218,0.3015361972219667,0.9623655913978495
0.03515416383743286,0.30162818507956946,0.9623655913978495
0.035171687602996826,0.30172017293717235,0.9623655913978495
0.03517866134643555,0.30181216079477513,0.9623655913978495
0.03521662950515747,0.3019961365099807,0.9623655913978495
0.03524094820022583,0.3020881243675835,0.9623655913978495
0.03524935245513916,0.30218011222518626,0.9623655913978495
0.03525036573410034,0.3024560757979947,0.9623655913978495
0.03530365228652954,0.30273203937080306,0.9623655913978495
0.03545379638671875,0.3069634808205317,0.9623655913978495
0.0354686975479126,0.3070554686781345,0.9623655913978495
0.03547930717468262,0.3071474565357373,0.9623655913978495
0.03549361228942871,0.30733143225094284,0.9623655913978495
0.03555941581726074,0.3074234201085456,0.9623655913978495
0.035716474056243896,0.30788335939655964,0.9623655913978495
0.03572326898574829,0.3080673351117652,0.9623655913978495
0.035740673542022705,0.308159322969368,0.9623655913978495
0.035758137702941895,0.3082513108269709,0.9623655913978495
0.03577059507369995,0.30834329868457366,0.9623655913978495
0.035790085792541504,0.30843528654217645,0.9623655913978495
0.03588658571243286,0.308619262257382,0.9623655913978495
0.0359034538269043,0.3088032379725876,0.9623655913978495
0.03591197729110718,0.30889522583019047,0.9623655913978495
0.035956501960754395,0.30898721368779325,0.9623655913978495
0.03597193956375122,0.30907920154539603,0.9623655913978495
0.03597724437713623,0.3092631772606016,0.9623655913978495
0.03599947690963745,0.3093551651182044,0.9623655913978495
0.036013901233673096,0.30944715297580716,0.9623655913978495
0.03601425886154175,0.30953914083340994,0.9623655913978495
0.03603893518447876,0.30963112869101284,0.9623655913978495
0.036055564880371094,0.3097231165486156,0.9623655913978495
0.03609055280685425,0.3098151044062184,0.9623655913978495
0.03609079122543335,0.30999908012142396,0.9623655913978495
0.03610360622406006,0.31009106797902675,0.9623655913978495
0.03613996505737305,0.31018305583662953,0.9623655913978495
0.036148011684417725,0.3102750436942323,0.9623655913978495
0.036212801933288574,0.3103670315518352,0.9623655913978495
0.036226093769073486,0.31055100726704077,0.9623655913978495
0.03626793622970581,0.31073498298224633,0.9623655913978495
0.03628647327423096,0.3111029344126576,0.9623655913978495
0.03632098436355591,0.3113788979854659,0.9623655913978495
0.03633439540863037,0.3114708858430687,0.9623655913978495
0.03633469343185425,0.3115628737006715,0.9623655913978495
0.0364069938659668,0.31165486155827427,0.9623655913978495
0.03645282983779907,0.31174684941587716,0.9623655913978495
0.03645437955856323,0.3120228129886855,0.9623655913978495
0.03645622730255127,0.3121148008462883,0.9623655913978495
0.036479413509368896,0.31220678870389107,0.9623655913978495
0.036513566970825195,0.31229877656149385,0.9623655913978495
0.03654956817626953,0.31239076441909663,0.9623655913978495
0.03655362129211426,0.3125747401343023,0.9623655913978495
0.03655815124511719,0.31285070370711066,0.9623655913978495
0.0365675687789917,0.31294269156471344,0.9623655913978495
0.03661370277404785,0.3132186551375219,0.9623655913978495
0.036693036556243896,0.3133106429951247,0.9623655913978495
0.03669416904449463,0.313586606567933,0.9623655913978495
0.03675585985183716,0.3136785944255358,0.9623655913978495
0.03676480054855347,0.31386257014074137,0.9623655913978495
0.03683197498321533,0.31395455799834426,0.9623655913978495
0.03687506914138794,0.31404654585594705,0.9623655913978495
0.03690361976623535,0.31413853371354983,0.9623655913978495
0.036916911602020264,0.3142305215711526,0.9623655913978495
0.036925315856933594,0.3143225094287554,0.9623655913978495
0.03692883253097534,0.3144144972863582,0.9623655913978495
0.03693878650665283,0.31450648514396096,0.9623655913978495
0.03694617748260498,0.31459847300156374,0.9623655913978495
0.03697460889816284,0.3147824487167694,0.9623655913978495
0.03701573610305786,0.3148744365743722,0.9623655913978495
0.03703111410140991,0.3152423880047833,0.9623655913978495
0.03710615634918213,0.3153343758623862,0.9623655913978495
0.03713411092758179,0.315426363719989,0.9623655913978495
0.037162721157073975,0.3155183515775918,0.9623655913978495
0.03727167844772339,0.31561033943519456,0.9623655913978495
0.037306249141693115,0.31570232729279735,0.9623655913978495
0.03730970621109009,0.3158863030080029,0.9623655913978495
0.03733330965042114,0.3159782908656057,0.9623655913978495
0.037373900413513184,0.3160702787232086,0.9623655913978495
0.03742027282714844,0.31634624229601693,0.9623655913978495
0.03743267059326172,0.3164382301536197,0.9623655913978495
0.037460267543792725,0.3166222058688253,0.9623655913978495
0.0374683141708374,0.31689816944163374,0.9623655913978495
0.03749650716781616,0.31726612087204487,0.9623655913978495
0.03756749629974365,0.31735810872964765,0.9623655913978495
0.037630438804626465,0.31745009658725043,0.9623655913978495
0.03763073682785034,0.3175420844448533,0.9623655913978495
0.037631988525390625,0.3176340723024561,0.9623655913978495
0.0376322865486145,0.31781804801766167,0.9623655913978495
0.03767085075378418,0.31809401159047,0.9623655913978495
0.037697792053222656,0.3181859994480729,0.9623655913978495
0.037703514099121094,0.3182779873056757,0.9623655913978495
0.03770947456359863,0.3183699751632785,0.9623655913978495
0.03771078586578369,0.31846196302088126,0.9623655913978495
0.03771120309829712,0.31855395087848404,0.9623655913978495
0.037748098373413086,0.3186459387360868,0.9623655913978495
0.037753164768218994,0.3187379265936896,0.9623655913978495
0.037757277488708496,0.3188299144512924,0.9623655913978495
0.037811994552612305,0.3189219023088953,0.9623655913978495
0.03788340091705322,0.3192898537393064,0.9623655913978495
0.037931859493255615,0.3193818415969092,0.9623655913978495
0.0379711389541626,0.31947382945451197,0.9623655913978495
0.037978172302246094,0.31956581731211475,0.9623655913978495
0.03799033164978027,0.31965780516971765,0.9623655913978495
0.03799837827682495,0.319933768742526,0.9623655913978495
0.038075149059295654,0.32011774445773156,0.9623655913978495
0.0380939245223999,0.3203017201729371,0.9623655913978495
0.03811991214752197,0.32039370803054,0.9623655913978495
0.0381353497505188,0.3204856958881428,0.9623655913978495
0.03816336393356323,0.3205776837457456,0.9623655913978495
0.03818202018737793,0.32066967160334836,0.9623655913978495
0.03819262981414795,0.32076165946095114,0.9623655913978495
0.03829360008239746,0.3208536473185539,0.9623655913978495
0.03830397129058838,0.3211296108913624,0.9623655913978495
0.03832054138183594,0.32131358660656795,0.9623655913978495
0.03835934400558472,0.32140557446417073,0.9623655913978495
0.0383722186088562,0.3214975623217735,0.9623655913978495
0.038391709327697754,0.3216815380369791,0.9623655913978495
0.03841257095336914,0.32195750160978753,0.9623655913978495
0.03844529390335083,0.3221414773249931,0.9623655913978495
0.03844994306564331,0.3222334651825959,0.9623655913978495
0.03846174478530884,0.32232545304019866,0.9623655913978495
0.03847724199295044,0.32241744089780144,0.9623655913978495
0.03852534294128418,0.3226014166130071,0.9623655913978495
0.038659751415252686,0.3226934044706099,0.9623655913978495
0.038690388202667236,0.3227853923282127,0.9623655913978495
0.03869342803955078,0.3231533437586238,0.9623655913978495
0.03871810436248779,0.3232453316162267,0.9623655913978495
0.03873705863952637,0.32342930733143227,0.9623655913978495
0.038747310638427734,0.32352129518903505,0.9623655913978495
0.03879249095916748,0.32361328304663783,0.9623655913978495
0.03881198167800903,0.3237052709042406,0.9623655913978495
0.03882277011871338,0.3237972587618434,0.9623655913978495
0.038825392723083496,0.3238892466194462,0.9623655913978495
0.03895312547683716,0.3239812344770491,0.9623655913978495
0.03898519277572632,0.32407322233465186,0.9623655913978495
0.03900611400604248,0.32416521019225464,0.9623655913978495
0.03901469707489014,0.3242571980498574,0.9623655913978495
0.039019644260406494,0.32453316162266577,0.9623655913978495
0.039022088050842285,0.32462514948026866,0.9623655913978495
0.039041996002197266,0.3248091251954742,0.9623655913978495
0.03905177116394043,0.324901113053077,0.9623655913978495
0.03906512260437012,0.32517707662588535,0.9623655913978495
0.0390852689743042,0.3254530401986938,0.9623655913978495
0.03911089897155762,0.3255450280562966,0.9623655913978495
0.039118051528930664,0.3256370159138994,0.9623655913978495
0.039167046546936035,0.32582099162910494,0.9623655913978495
0.039169907569885254,0.3259129794867077,0.9623655913978495
0.03923076391220093,0.3260049673443105,0.9623655913978495
0.03924447298049927,0.3260969552019134,0.9623655913978495
0.039253294467926025,0.3261889430595162,0.9623655913978495
0.0392758846282959,0.32628093091711896,0.9623655913978495
0.03929799795150757,0.32637291877472174,0.9623655913978495
0.039300501346588135,0.3265568944899273,0.9623655913978495
0.03930908441543579,0.3266488823475301,0.9623655913978495
0.03933793306350708,0.32674087020513287,0.9623655913978495
0.0393524169921875,0.32701683377794133,0.9623655913978495
0.03937101364135742,0.3272008094931469,0.9623655913978495
0.03938502073287964,0.3272927973507497,0.9623655913978495
0.03940063714981079,0.32747677306595524,0.9623655913978495
0.0394405722618103,0.32756876092355813,0.9623655913978495
0.03950434923171997,0.3276607487811609,0.9623655913978495
0.039509594440460205,0.3277527366387637,0.9623655913978495
0.03951883316040039,0.3278447244963665,0.9623655913978495
0.03952014446258545,0.32802870021157204,0.9623655913978495
0.03956478834152222,0.3281206880691748,0.9623655913978495
0.0395733118057251,0.32867261521479163,0.9623655913978495
0.03960239887237549,0.3287646030723944,0.9623655913978495
0.03960913419723511,0.3289485787876001,0.9623655913978495
0.0397648811340332,0.33023640879403915,0.9623655913978495
0.039784371852874756,0.3305123723668476,0.9623655913978495
0.03979283571243286,0.3306043602244504,0.9623655913978495
0.03988230228424072,0.33088032379725874,0.9623655913978495
0.039924681186676025,0.3309723116548615,0.9623655913978495
0.039968788623809814,0.33124827522767,0.9623655913978495
0.039989173412323,0.33134026308527276,0.9623655913978495
0.0399928092956543,0.33143225094287554,0.9623655913978495
0.04001039266586304,0.3316162266580811,0.9623655913978495
0.040025532245635986,0.3317082145156839,0.9623655913978495
0.040062904357910156,0.3318002023732868,0.9623655913978495
0.0401763916015625,0.33189219023088956,0.9623655913978495
0.040184855461120605,0.33198417808849234,0.9623655913978495
0.04020899534225464,0.3320761659460951,0.9623655913978495
0.04021173715591431,0.3321681538036979,0.9623655913978495
0.04024916887283325,0.3322601416613007,0.9623655913978495
0.04027599096298218,0.33235212951890347,0.9623655913978495
0.04028618335723877,0.3327200809493147,0.9623655913978495
0.04035764932632446,0.3328120688069175,0.9623655913978495
0.040358662605285645,0.3329040566645203,0.9623655913978495
0.04038017988204956,0.33299604452212306,0.9623655913978495
0.04038643836975098,0.33308803237972584,0.9623655913978495
0.04041188955307007,0.3332720080949315,0.9623655913978495
0.040420472621917725,0.3333639959525343,0.9623655913978495
0.040447235107421875,0.33363995952534264,0.9623655913978495
0.04045635461807251,0.3337319473829454,0.9623655913978495
0.040463149547576904,0.3338239352405482,0.9623655913978495
0.040492892265319824,0.333915923098151,0.9623655913978495
0.040493011474609375,0.3340079109557539,0.9623655913978495
0.04051220417022705,0.33419188667095945,0.9623655913978495
0.04055744409561157,0.3344678502437678,0.9623655913978495
0.04059880971908569,0.3351117652469874,0.9623655913978495
0.040603041648864746,0.33520375310459016,0.9623655913978495
0.0406113862991333,0.33538772881979584,0.9623655913978495
0.040695905685424805,0.3354797166773986,0.9623655913978495
0.04072415828704834,0.3355717045350014,0.9623655913978495
0.040761590003967285,0.3356636923926042,0.9623655913978495
0.0407794713973999,0.33584766810780975,0.9623655913978495
0.040784597396850586,0.3360316438230153,0.9623655913978495
0.04080665111541748,0.3361236316806182,0.9623655913978495
0.04083198308944702,0.336215619538221,0.9623655913978495
0.040832340717315674,0.33649158311102934,0.9623655913978495
0.040843844413757324,0.3366755588262349,0.9623655913978495
0.04085183143615723,0.3368595345414406,0.9623655913978495
0.040882885456085205,0.33695152239904336,0.9623655913978495
0.04091203212738037,0.3372274859718517,0.9623655913978495
0.04094439744949341,0.3373194738294545,0.9623655913978495
0.04094898700714111,0.33741146168705727,0.9623655913978495
0.040962040424346924,0.33750344954466005,0.9623655913978495
0.0409696102142334,0.33759543740226294,0.9623655913978495
0.040998876094818115,0.3378714009750713,0.9623655913978495
0.041011154651641846,0.33805537669027685,0.9623655913978495
0.04103726148605347,0.33814736454787964,0.9623655913978495
0.04105406999588013,0.33823935240548253,0.9623655913978495
0.04105544090270996,0.3383313402630853,0.9623655913978495
0.041127026081085205,0.3384233281206881,0.9623655913978495
0.04113304615020752,0.3387912795510992,0.9623655913978495
0.04114186763763428,0.33915923098151046,0.9623655913978495
0.04114645719528198,0.3395271824119216,0.9623655913978495
0.04115563631057739,0.33980314598473005,0.9623655913978495
0.04122346639633179,0.3409989881335663,0.9623655913978495
0.04129648208618164,0.341182963848772,0.9623655913978495
0.04149681329727173,0.3412749517063748,0.9623655913978495
0.04149913787841797,0.34155091527918313,0.9623655913978495
0.04152780771255493,0.3416429031367859,0.9623655913978495
0.04153066873550415,0.3417348909943887,0.9623655913978495
0.04153174161911011,0.3418268788519916,0.9623655913978495
0.04154634475708008,0.34210284242479994,0.956989247311828
0.04160904884338379,0.3421948302824027,0.956989247311828
0.04161280393600464,0.3422868181400055,0.956989247311828
0.04166305065155029,0.34256278171281396,0.956989247311828
0.041692495346069336,0.34265476957041674,0.956989247311828
0.04170125722885132,0.3427467574280195,0.956989247311828
0.041703999042510986,0.3427467574280195,0.9516129032258065
0.04171550273895264,0.3428387452856223,0.9516129032258065
0.04173290729522705,0.3429307331432251,0.9516129032258065
0.04173541069030762,0.3433906724312391,0.9516129032258065
0.041738927364349365,0.3445865145800754,0.9516129032258065
0.04175138473510742,0.3446785024376783,0.9516129032258065
0.041821300983428955,0.34477049029528106,0.9516129032258065
0.04183328151702881,0.345230429583295,0.9516129032258065
0.04183739423751831,0.34532241744089776,0.9516129032258065
0.04183918237686157,0.34541440529850065,0.9516129032258065
0.0418543815612793,0.34550639315610343,0.9516129032258065
0.04186666011810303,0.3455983810137062,0.9516129032258065
0.041910648345947266,0.34587434458651456,0.9516129032258065
0.041918814182281494,0.34596633244411734,0.9516129032258065
0.04194158315658569,0.346150308159323,0.9516129032258065
0.041952311992645264,0.3462422960169258,0.9516129032258065
0.041983842849731445,0.3463342838745286,0.9516129032258065
0.041992783546447754,0.34642627173213136,0.9516129032258065
0.042026400566101074,0.3467022353049397,0.9516129032258065
0.04205048084259033,0.3468862110201454,0.9516129032258065
0.04208642244338989,0.3473461503081593,0.9516129032258065
0.042208850383758545,0.3474381381657621,0.9516129032258065
0.04222273826599121,0.34753012602336486,0.9516129032258065
0.04226440191268921,0.34762211388096775,0.9516129032258065
0.04227173328399658,0.3485419924569957,0.9516129032258065
0.0422743558883667,0.34872596817220125,0.9516129032258065
0.042306602001190186,0.34881795602980403,0.9516129032258065
0.04231172800064087,0.3494618710330236,0.946236559139785
0.04231607913970947,0.3497378346058321,0.946236559139785
0.04235953092575073,0.34982982246343486,0.946236559139785
0.042393386363983154,0.34992181032103764,0.946236559139785
0.042413532733917236,0.350197773893846,0.946236559139785
0.04245448112487793,0.35028976175144877,0.946236559139785
0.042488276958465576,0.35038174960905155,0.946236559139785
0.04252958297729492,0.35047373746665444,0.946236559139785
0.042584896087646484,0.3505657253242572,0.946236559139785
0.042649149894714355,0.3507497010394628,0.946236559139785
0.04265362024307251,0.35102566461227114,0.946236559139785
0.04266214370727539,0.35111765246987403,0.946236559139785
0.04269754886627197,0.3513016281850796,0.946236559139785
0.04271203279495239,0.35148560390028516,0.946236559139785
0.042730867862701416,0.35157759175788794,0.946236559139785
0.04279494285583496,0.3516695796154907,0.946236559139785
0.04281115531921387,0.3517615674730935,0.946236559139785
0.04283559322357178,0.3524974703339159,0.946236559139785
0.042902231216430664,0.3529574096219299,0.946236559139785
0.0429115891456604,0.3530493974795327,0.946236559139785
0.042949795722961426,0.35314138533713546,0.946236559139785
0.04297512769699097,0.35323337319473824,0.946236559139785
0.042994678020477295,0.35332536105234114,0.946236559139785
0.04303550720214844,0.35369331248275226,0.946236559139785
0.04304534196853638,0.35387728819795783,0.946236559139785
0.043164193630218506,0.35424523962836907,0.946236559139785
0.04316675662994385,0.35433722748597185,0.946236559139785
0.043183207511901855,0.35442921534357463,0.946236559139785
0.043226420879364014,0.3546131910587802,0.946236559139785
0.04322707653045654,0.3547051789163831,0.946236559139785
0.04324233531951904,0.3547971667739859,0.946236559139785
0.04332089424133301,0.3552571060619998,0.946236559139785
0.04333978891372681,0.35553306963480824,0.946236559139785
0.04337829351425171,0.355625057492411,0.946236559139785
0.04339629411697388,0.3561769846380278,0.946236559139785
0.043431222438812256,0.3562689724956306,0.946236559139785
0.043437957763671875,0.3563609603532334,0.946236559139785
0.04345083236694336,0.3564529482108362,0.946236559139785
0.043496012687683105,0.35654493606843896,0.946236559139785
0.04361194372177124,0.35663692392604174,0.946236559139785
0.04364156723022461,0.35709686321405576,0.946236559139785
0.043668270111083984,0.35718885107165854,0.946236559139785
0.04370570182800293,0.3572808389292613,0.946236559139785
0.04372692108154297,0.3573728267868641,0.946236559139785
0.04374098777770996,0.3574648146444669,0.946236559139785
0.043746888637542725,0.3575568025020698,0.946236559139785
0.04375690221786499,0.35764879035967256,0.946236559139785
0.043848276138305664,0.35774077821727535,0.946236559139785
0.043874502182006836,0.3585686689357005,0.946236559139785
0.04393923282623291,0.35875264465090606,0.946236559139785
0.04397183656692505,0.35884463250850884,0.946236559139785
0.04408210515975952,0.3589366203661116,0.946236559139785
0.04410821199417114,0.3590286082237145,0.946236559139785
0.04412871599197388,0.3591205960813173,0.946236559139785
0.044149160385131836,0.35930457179652286,0.946236559139785
0.04415178298950195,0.3595805353693312,0.946236559139785
0.04415416717529297,0.3603164382301536,0.946236559139785
0.04419523477554321,0.36050041394535925,0.946236559139785
0.04426276683807373,0.3607763775181676,0.946236559139785
0.04428499937057495,0.3608683653757704,0.946236559139785
0.04440486431121826,0.36096035323337317,0.946236559139785
0.04440808296203613,0.36114432894857884,0.946236559139785
0.04443758726119995,0.3613283046637844,0.946236559139785
0.04449462890625,0.3614202925213872,0.946236559139785
0.044519126415252686,0.36151228037898997,0.946236559139785
0.04457747936248779,0.36160426823659275,0.946236559139785
0.04462325572967529,0.36169625609419553,0.946236559139785
0.04470551013946533,0.3617882439517983,0.946236559139785
0.0447733998298645,0.3618802318094012,0.946236559139785
0.044791340827941895,0.361972219667004,0.946236559139785
0.04479503631591797,0.36224818323981234,0.946236559139785
0.04481017589569092,0.3623401710974151,0.946236559139785
0.04493057727813721,0.3624321589550179,0.946236559139785
0.04495847225189209,0.3625241468126207,0.946236559139785
0.04499459266662598,0.3626161346702236,0.946236559139785
0.045073747634887695,0.36270812252782636,0.946236559139785
0.045118510723114014,0.36280011038542914,0.946236559139785
0.045137763023376465,0.3628920982430319,0.946236559139785
0.04523277282714844,0.3629840861006347,0.946236559139785
0.045278728008270264,0.3630760739582375,0.946236559139785
0.045325636863708496,0.36344402538864873,0.946236559139785
0.04532802104949951,0.3635360132462515,0.946236559139785
0.045358479022979736,0.3637199889614571,0.946236559139785
0.045408785343170166,0.36381197681905986,0.946236559139785
0.045440495014190674,0.36399595253426553,0.946236559139785
0.045498788356781006,0.3640879403918683,0.946236559139785
0.045512616634368896,0.3641799282494711,0.946236559139785
0.045535385608673096,0.36445589182227944,0.946236559139785
0.045542240142822266,0.364639867537485,0.946236559139785
0.045603036880493164,0.3647318553950879,0.946236559139785
0.04561889171600342,0.3648238432526907,0.946236559139785
0.04564434289932251,0.36500781896789625,0.946236559139785
0.04567807912826538,0.3663876368319382,0.946236559139785
0.0456850528717041,0.366479624689541,0.946236559139785
0.045704782009124756,0.36666360040474655,0.946236559139785
0.04580843448638916,0.36675558826234933,0.946236559139785
0.04589635133743286,0.366939563977555,0.946236559139785
0.045935213565826416,0.36730751540796613,0.946236559139785
0.04595768451690674,0.3673995032655689,0.946236559139785
0.04598641395568848,0.3674914911231717,0.946236559139785
0.04600560665130615,0.3675834789807746,0.946236559139785
0.04610413312911987,0.3676754668383774,0.946236559139785
0.04614901542663574,0.36776745469598016,0.946236559139785
0.04615551233291626,0.3679514304111857,0.946236559139785
0.046277523040771484,0.36831938184159696,0.946236559139785
0.046285808086395264,0.36841136969919974,0.946236559139785
0.046293020248413086,0.3686873332720081,0.946236559139785
0.046317994594573975,0.36877932112961087,0.946236559139785
0.046345293521881104,0.36887130898721365,0.946236559139785
0.046373069286346436,0.36896329684481644,0.946236559139785
0.046446025371551514,0.3691472725600221,0.946236559139785
0.046511709690093994,0.3692392604176249,0.946236559139785
0.04654020071029663,0.36942323613283046,0.946236559139785
0.04656577110290527,0.36951522399043324,0.946236559139785
0.04659229516983032,0.369607211848036,0.946236559139785
0.046624600887298584,0.3698831754208445,0.946236559139785
0.046769797801971436,0.36997516327844726,0.946236559139785
0.04681950807571411,0.3702511268512556,0.946236559139785
0.04686218500137329,0.37052709042406407,0.946236559139785
0.046917498111724854,0.3708030539968724,0.946236559139785
0.04693514108657837,0.370987029712078,0.946236559139785
0.04701519012451172,0.37107901756968076,0.946236559139785
0.047020792961120605,0.3713549811424892,0.946236559139785
0.047027528285980225,0.3715389568576948,0.946236559139785
0.0470617413520813,0.37172293257290034,0.946236559139785
0.0470847487449646,0.3718149204305031,0.946236559139785
0.047088682651519775,0.371906908288106,0.946236559139785
0.047103941440582275,0.3719988961457088,0.946236559139785
0.047144949436187744,0.3720908840033116,0.946236559139785
0.0471535325050354,0.3724588354337227,0.946236559139785
0.047161638736724854,0.3736546775825591,0.946236559139785
0.04721379280090332,0.3737466654401619,0.946236559139785
0.04737597703933716,0.37383865329776467,0.946236559139785
0.0473901629447937,0.3742066047281759,0.946236559139785
0.04739034175872803,0.3742985925857787,0.946236559139785
0.047458112239837646,0.37439058044338147,0.946236559139785
0.04750579595565796,0.3752184711618066,0.9408602150537635
0.04752612113952637,0.3754944347346151,0.9408602150537635
0.04762774705886841,0.37558642259221786,0.9408602150537635
0.0476529598236084,0.37567841044982064,0.9408602150537635
0.04768925905227661,0.3758623861650262,0.9408602150537635
0.04771357774734497,0.37724220402906816,0.9408602150537635
0.0477367639541626,0.37733419188667094,0.9408602150537635
0.047747135162353516,0.3774261797442737,0.9408602150537635
0.04774940013885498,0.3777021433170822,0.9408602150537635
0.047752201557159424,0.37779413117468497,0.9408602150537635
0.04802054166793823,0.3780700947474933,0.9408602150537635
0.04806959629058838,0.37834605832030177,0.9408602150537635
0.048111677169799805,0.37843804617790455,0.9408602150537635
0.04814434051513672,0.37853003403550733,0.9408602150537635
0.04815584421157837,0.3786220218931101,0.9408602150537635
0.048214733600616455,0.3787140097507129,0.9408602150537635
0.04832714796066284,0.3788059976083157,0.9408602150537635
0.04839128255844116,0.37889798546591846,0.9408602150537635
0.0483967661857605,0.37908196118112414,0.9408602150537635
0.04840660095214844,0.3791739490387269,0.9408602150537635
0.04843777418136597,0.3792659368963297,0.9408602150537635
0.04845106601715088,0.3793579247539325,0.9408602150537635
0.048484861850738525,0.37944991261153527,0.9408602150537635
0.04849296808242798,0.37963388832674083,0.9408602150537635
0.04853212833404541,0.3797258761843436,0.9408602150537635
0.04855436086654663,0.3798178640419465,0.9408602150537635
0.048583388328552246,0.3799098518995493,0.9408602150537635
0.04859071969985962,0.38000183975715207,0.9408602150537635
0.048637568950653076,0.3802778033299604,0.9408602150537635
0.04863840341567993,0.3803697911875632,0.9408602150537635
0.04863917827606201,0.38230153619722196,0.9408602150537635
0.04866904020309448,0.38239352405482474,0.9408602150537635
0.04868048429489136,0.3824855119124275,0.9408602150537635
0.04870593547821045,0.3825774997700303,0.9408602150537635
0.04885661602020264,0.3826694876276332,0.9408602150537635
0.0488627552986145,0.382761475485236,0.9408602150537635
0.048888206481933594,0.38285346334283876,0.9408602150537635
0.048924148082733154,0.38285346334283876,0.9354838709677419
0.048958778381347656,0.3830374390580443,0.9354838709677419
0.048962950706481934,0.3831294269156471,0.9354838709677419
0.048985838890075684,0.3832214147732499,0.9354838709677419
0.04901933670043945,0.38340539048845557,0.9354838709677419
0.04914599657058716,0.38349737834605835,0.9354838709677419
0.04921317100524902,0.3838653297764695,0.9354838709677419
0.04930752515792847,0.38395731763407226,0.9354838709677419
0.04931044578552246,0.38414129334927793,0.9354838709677419
0.04931473731994629,0.3842332812068807,0.9354838709677419
0.04932302236557007,0.3844172569220863,0.9354838709677419
0.04933476448059082,0.38450924477968906,0.9354838709677419
0.04935872554779053,0.38460123263729185,0.9354838709677419
0.049387335777282715,0.38469322049489463,0.9354838709677419
0.049418628215789795,0.3847852083524975,0.9354838709677419
0.04944801330566406,0.3848771962101003,0.9354838709677419
0.049547553062438965,0.3849691840677031,0.9354838709677419
0.0496138334274292,0.38506117192530587,0.9354838709677419
0.04963880777359009,0.38515315978290865,0.9354838709677419
0.049668312072753906,0.38524514764051143,0.9354838709677419
0.049683213233947754,0.3853371354981142,0.9354838709677419
